Churn,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins,RegistrationDate
No,194.0,yes,0,0.0,1.0,193.8,123,50.32,10.08,8.0,2022-12-05
No ,142.0,Yes,1,1.44,2.0,138.4,106,,8.23,5.7,2023-12-03
false,163.0,yes,0,0.0,1.0,206.6,151,48.28,7.55,6.0,2023-07-11
No,171.0,yes,1,2.23,0.0,216.4,86,75.54,9.91,8.3,2023-05-14
0,15.0,yes,0,0.0,2.0,198.5,82,48.76,8.47,12.6,2026-05-09
NO,84.0,no,0,0.0,0.0,239.1,97,58.9,10.32,4.5,2025-01-16
false,94.0,yess,0,0.0,2.0,179.3,114,54.19,13.59,16.3,2024-11-05
false,41.0,yes,0,0.0,4.0,193.4,89,49.75,9.85,9.6,2025-11-14
Yes,156.0,Yes,0,0.0,5.0,194.8,106,44.16,6.6,11.7,2023-08-29
No,81.0,YES,0,0.0,,210.5,74,54.18,9.71,8.8,2025-02-01
no,157.0,yes,0,0.0,0.0,109.7,116,38.57,10.98,12.8,2023-08-19
NO,137.0,yes ,0,0.0,2.0,185.2,92,49.72,10.58,8.5,2024-01-10
No,102.0,yess,0,0.0,6.0,173.7,84,51.5,12.66,5.9,2024-09-12
Yes,119.0,yess,0,0.0,0.0,201.2,99,51.18,9.52,9.0,2024-05-15
0,189.0,yess,1,2.99,1.0,181.3,117,72.04,6.41,11.2,2023-01-11
0,34.0,yes,0,0.0,1.0,180.8,107,54.76,12.7,11.6,2025-12-31
No,184.0,Yes,1,2.06,1.0,141.6,115,61.09,8.26,7.9,2023-02-16
No ,118.0,YES,0,0.0,1.0,134.5,120,40.02,10.25,11.3,2024-05-20
False,123.0,Yes,0,0.0,2.0,111.9,87,36.35,8.03,10.5,2024-04-18
false,87.0,yes,0,0.0,0.0,224.5,66,56.96,9.97,14.6,2024-12-21
NO,151.0,yes ,0,0.0,0.0,163.5,81,48.42,12.45,8.9,2023-10-01
NO,16.0,yes,0,0.0,2.0,67.2,124,31.49,10.49,0.0,2026-05-07
NO,13.0,YES,0,0.0,1.0,130.2,98,36.84,8.23,10.6,2026-05-23
0,54.0,yes,1,4.0,2.0,197.4,112,96.2,12.92,14.6,2025-08-14
false,74.0,yess,1,3.98,0.0,216.7,101,96.99,11.77,14.8,2025-03-22
NO,129.0,yes,0,0.0,3.0,254.5,118,52.02,4.49,13.9,2024-03-08
0,7.0,yes,0,0.0,2.0,198.9,105,,10.29,8.0,2026-07-08
NO,200.0,YES,0,0.0,1.0,169.3,144,48.83,11.18,11.5,2022-10-23
true,89.0,yes,0,0.0,7.0,135.5,107,,10.39,8.6,2024-12-07
False,67.0,yess,0,0.0,1.0,146.8,79,47.5,11.27,8.6,2025-05-11
no,88.0,Yes,0,0.0,2.0,110.8,54,37.33,10.61,7.9,2024-12-16
no,146.0,yes,1,3.38,2.0,184.2,99,73.57,4.02,12.7,2023-11-04
No,152.0,yes,0,0.0,2.0,139.1,132,37.77,6.73,11.1,2023-09-28
0,70.0,Yes,0,0.0,2.0,157.7,67,35.68,5.03,9.1,2025-04-20
True,168.0,yes,1,3.11,0.0,151.1,84,72.42,8.38,11.5,2023-06-06
1,94.0,Yes,0,,3.0,226.1,101,62.9,13.98,12.4,2024-11-07
No ,138.0,yess,1,1.78,0.0,218.8,74,73.57,10.73,6.5,2023-12-30
NO,175.0,yes ,1,3.66,2.0,244.3,111,,6.57,13.3,2023-04-20
0,20.0,no ,0,0.0,1.0,218.7,114,52.76,8.25,9.7,2026-04-07
False,55.0,yess,0,0.0,4.0,223.6,133,52.14,7.96,8.4,2025-08-07
false,141.0,Yes,0,0.0,0.0,201.9,81,53.68,11.64,16.4,2023-12-09
False,166.0,yes,0,0.0,1.0,174.0,90,51.19,12.38,7.3,2023-06-21
0,164.0,yes,0,0.0,,98.8,107,30.51,7.19,14.2,2023-07-06
no,20.0,no ,1,3.09,2.0,232.5,130,88.47,9.82,11.4,2026-04-07
0,102.0,yes,0,0.0,1.0,196.5,74,52.56,10.67,8.0,2024-09-07
false,23.0,Yes,0,0.0,3.0,152.2,72,50.42,13.69,6.6,2026-03-17
false,17.0,yes ,1,3.46,1.0,174.1,144,84.54,11.82,12.8,2026-04-30
NO,52.0,yes,1,2.41,2.0,182.7,109,76.18,11.33,9.3,2025-08-27
true,202.0,YES,0,0.0,5.0,126.3,87,40.46,10.72,12.1,2022-10-08
0,114.0,Yes,0,0.0,1.0,159.7,121,,11.06,9.7,2024-06-16
NO,145.0,yes,0,0.0,3.0,212.4,110,53.02,9.4,6.4,2023-11-12
No,42.0,Yes,0,0.0,1.0,211.4,113,54.85,11.09,8.1,2025-11-06
No ,191.0,YES,1,2.62,2.0,187.2,77,73.51,9.4,9.6,2022-12-24
0,136.0,yes,0,0.0,1.0,245.5,130,58.69,9.69,9.2,2024-01-19
No,93.0,YES,0,0.0,1.0,179.7,121,50.68,10.86,8.4,2024-11-14
0,13.0,yes,0,0.0,1.0,156.8,107,46.35,10.9,12.5,2026-05-23
NO,180.0,YES,0,0.0,1.0,153.6,94,,10.23,12.9,2023-03-15
0,20.0,yes,0,,0.0,100.5,112,36.72,11.57,9.5,2026-04-09
No,22.0,yess,1,2.13,3.0,105.1,115,60.07,11.83,7.7,2026-03-21
No,166.0,yes,0,0.0,0.0,257.4,84,67.91,12.28,5.4,2023-06-22
no,75.0,NO,1,3.19,1.0,157.9,110,74.17,8.49,11.8,2025-03-20
No,27.0,YES,0,0.0,3.0,203.5,96,50.49,7.73,9.0,2026-02-20
No,56.0,no,0,0.0,1.0,236.6,130,59.55,9.79,8.6,2025-07-30
False,207.0,yes,0,0.0,0.0,55.9,64,30.81,12.04,11.4,2022-09-07
NO,187.0,yes,1,2.89,5.0,229.9,115,90.74,13.14,10.6,2023-01-25
NO,20.0,no,1,2.21,0.0,124.9,93,69.36,14.6,8.5,2026-04-09
0,24.0,yes,0,0.0,3.0,133.5,95,36.63,8.39,14.7,2026-03-11
True,15.0,yes,0,0.0,4.0,178.1,128,38.92,5.07,10.3,2026-05-13
no,12.0,yes,0,0.0,2.0,159.5,68,36.1,5.07,9.2,2026-06-03
no,184.0,yes,1,3.74,0.0,203.3,93,84.7,7.94,13.8,2023-02-16
0,55.0,yes,0,,3.0,240.8,108,58.89,8.33,14.7,2025-08-02
NO,144.0,Yes,0,0.0,3.0,142.5,87,39.14,7.16,10.9,2023-11-23
no,30.0,yes,1,3.77,2.0,244.9,125,,13.67,14.1,2026-01-27
YES,173.0,no,0,0.0,1.0,89.7,93,44.06,16.98,7.9,2023-05-05
No,31.0,yes,0,,0.0,129.2,120,42.54,11.47,13.4,2026-01-20
No,154.0,yes,0,0.0,2.0,121.7,107,48.23,15.94,7.4,2023-09-09
0,186.0,yes,0,0.0,1.0,129.9,82,47.77,14.11,11.3,2023-01-28
No,146.0,yess,1,3.66,0.0,197.9,97,85.41,8.72,13.3,2023-11-05
YES,73.0,yes,0,0.0,5.0,90.4,118,38.29,12.95,13.7,2025-03-29
No ,130.0,yes,1,2.35,1.0,222.1,125,81.58,11.73,8.8,2024-02-24
No ,179.0,yes,0,0.0,2.0,168.6,87,44.57,6.03,11.3,2023-03-18
Yes,136.0,yes,1,3.18,6.0,85.7,104,67.99,12.91,11.7,2024-01-17
si,116.0,Yes,0,,1.0,239.8,155,63.43,13.63,13.3,2024-06-04
no,15.0,yes,0,0.0,2.0,161.5,145,45.38,10.04,16.6,2026-05-12
No ,50.0,YES,1,2.18,3.0,156.4,80,63.69,9.27,8.3,2025-09-08
1,87.0,no ,1,1.14,0.0,218.7,108,66.26,9.3,4.1,2024-12-23
False,97.0,yes,0,0.0,2.0,125.4,144,44.61,13.67,7.9,2024-10-14
No,204.0,Yes,1,2.81,3.0,249.7,106,90.3,11.77,10.4,2022-09-29
false,145.0,Yes,1,3.5,0.0,198.6,73,95.44,14.71,13.2,2023-11-13
No ,69.0,yes,0,0.0,1.0,191.0,108,47.39,8.2,14.2,2025-04-28
False,134.0,Yes,0,0.0,2.0,75.0,105,25.23,7.16,10.9,2024-01-27
true,153.0,yes,0,0.0,3.0,268.9,102,65.53,9.67,9.0,2023-09-17
No,177.0,yess,1,1.97,1.0,263.1,99,77.73,7.8,7.4,2023-04-04
NO,149.0,yess,0,0.0,1.0,260.3,106,60.82,7.96,11.6,2023-10-15
No,73.0,yes,1,2.85,2.0,189.8,104,73.84,7.46,10.6,2025-03-29
NO,164.0,yes,1,3.19,,120.9,105,72.11,11.09,12.1,2023-07-07
No,93.0,yes ,0,0.0,1.0,147.6,96,47.75,12.94,8.1,2024-11-14
No,207.0,yes,0,0.0,2.0,143.1,79,36.36,6.68,15.6,2022-09-09
No,29.0,YES,0,0.0,1.0,127.6,98,37.66,8.95,8.2,2026-02-05
False,194.0,yes,0,0.0,1.0,146.7,102,47.61,11.51,11.5,2022-12-09
no,0.0,yes,0,,99.0,288.5,99,61.32,6.88,6.9,2026-08-25
NO,12.0,yes,0,0.0,,216.8,86,53.52,9.23,6.4,2026-06-05
NO,73.0,yes,1,2.9,1.0,104.4,131,66.44,11.55,10.6,2025-04-01
1,105.0,NO,0,0.0,2.0,143.3,89,39.86,8.79,16.8,2024-08-18
0,123.0,yes ,0,0.0,2.0,182.0,100,58.15,16.47,11.3,2024-04-16
False,49.0,yess,0,0.0,0.0,114.8,90,41.42,10.92,11.0,2025-09-18
0,130.0,yes,0,0.0,0.0,110.5,101,38.12,11.07,10.8,2024-02-25
0,30.0,yes,0,0.0,1.0,108.6,90,33.45,8.07,6.1,2026-01-27
false,124.0,YES,0,,0.0,123.2,65,43.8,12.8,13.3,2024-04-12
false,52.0,YES,0,0.0,2.0,90.8,109,32.75,9.9,13.0,2025-08-23
false,164.0,Yes,0,0.0,3.0,182.2,92,45.95,8.94,11.6,2023-07-02
YES,80.0,yes,0,0.0,3.0,266.1,105,61.41,7.94,13.9,2025-02-13
SI,75.0,No,0,0.0,2.0,160.0,130,43.17,8.3,11.5,2025-03-18
SI,39.0,yes,0,0.0,2.0,149.6,72,37.2,6.63,8.7,2025-11-27
No,34.0,yes,0,,0.0,182.8,110,38.34,3.69,9.5,2025-12-28
False,89.0,no,1,2.83,1.0,198.4,72,79.11,9.85,10.4,2024-12-09
No,182.0,no,1,3.39,0.0,174.0,126,83.64,10.95,12.8,2023-02-27
No,184.0,yes,0,0.0,1.0,175.0,79,51.34,11.98,10.1,2023-02-14
False,51.0,yes,0,0.0,1.0,220.5,120,60.98,13.47,8.8,2025-09-04
False,55.0,yes,0,0.0,0.0,254.5,72,62.7,10.9,9.7,2025-08-07
no,189.0,yes,0,0.0,4.0,201.2,96,51.59,9.97,7.1,
false,27.0,yes,0,0.0,0.0,176.5,78,52.6,12.81,6.2,2026-02-18
Yes,151.0,Yes,1,2.19,4.0,111.2,107,62.98,12.44,8.4,2023-10-03
false,58.0,yes,0,0.0,2.0,154.3,106,43.03,8.58,11.7,2025-07-16
No,20.0,yes,0,0.0,4.0,175.2,114,,7.88,9.3,2026-04-07
NO,31.0,yes,1,2.95,,207.2,78,79.94,8.9,10.9,2026-01-21
No,134.0,yes ,0,0.0,1.0,169.7,107,43.67,8.87,12.2,2024-01-29
No ,147.0,Yes,1,2.9,2.0,149.1,99,76.34,12.5,10.8,2023-11-03
No,94.0,yes,0,0.0,3.0,157.6,99,41.64,6.82,3.7,2024-11-02
NO,29.0,yes,0,0.0,1.0,124.4,111,44.58,13.85,9.9,2026-02-04
False,83.0,yes ,0,0.0,6.0,205.6,107,50.85,7.1,11.0,2025-01-22
No,109.0,YES,0,0.0,0.0,203.5,88,48.83,8.15,8.3,2024-07-24
No ,100.0,yes ,0,0.0,3.0,202.0,90,54.66,11.63,9.2,2024-09-22
No ,144.0,yes,0,0.0,0.0,175.8,130,50.07,12.42,12.3,2023-11-22
0,12.0,NO,0,0.0,1.0,199.9,90,50.7,9.34,7.8,2026-06-01
No,45.0,yes,0,0.0,1.0,158.3,122,47.95,11.99,11.2,2025-10-13
no,7.0,yess,0,0.0,2.0,100.2,102,29.48,6.83,9.0,2026-07-05
0,194.0,YES,1,1.58,0.0,97.6,97,,10.27,5.9,2022-12-05
Si,126.0,no,0,0.0,4.0,149.0,95,44.05,11.03,9.2,2024-03-26
Yes,188.0,YES,0,0.0,1.0,266.5,106,70.14,13.38,5.9,2023-01-20
Yes,103.0,yes,0,0.0,1.0,263.3,79,68.55,14.14,8.4,2024-09-02
YES,182.0,No,0,0.0,2.0,236.1,91,62.15,10.47,15.6,2023-02-28
no,70.0,yess,1,2.25,3.0,153.0,104,65.2,9.23,8.2,2025-04-22
No,39.0,yes ,0,0.0,2.0,184.8,109,48.68,9.92,10.3,2025-11-25
0,58.0,yes ,0,,2.0,150.1,51,50.11,12.23,7.1,2025-07-12
YES,194.0,NO,0,0.0,1.0,249.4,116,56.82,8.62,11.2,2022-12-03
no,116.0,yes ,0,0.0,,94.5,108,,13.36,7.4,2024-06-07
Yes,129.0,yes,0,0.0,4.0,173.2,57,45.47,9.21,7.9,2024-03-06
False,25.0,YES,0,0.0,2.0,254.2,121,60.82,10.07,9.6,2026-02-28
false,47.0,YES,0,0.0,,256.4,113,49.92,4.12,11.9,2025-09-28
No ,49.0,yes,0,0.0,1.0,216.0,110,50.28,7.7,12.6,2025-09-14
No,165.0,YES,0,0.0,2.0,140.2,93,45.62,12.09,8.7,2023-06-30
0,22.0,yes,1,4.02,1.0,184.5,82,92.6,12.2,15.0,2026-03-26
False,14.0,yes,1,3.26,2.0,188.0,117,74.86,6.56,12.0,2026-05-19
false,137.0,Yes,1,3.53,1.0,238.8,100,96.48,11.54,13.2,2024-01-11
False,29.0,Yes,0,0.0,0.0,94.3,135,39.97,13.84,9.8,2026-02-05
0,182.0,Yes,0,0.0,2.0,188.7,97,54.49,12.83,14.7,2023-02-28
No ,,yes,0,0.0,3.0,40.1,80,20.24,7.67,14.1,2024-07-11
No,156.0,yes,0,0.0,2.0,111.6,104,30.43,3.79,0.0,2023-08-30
False,80.0,yes,0,0.0,3.0,143.9,120,41.05,9.49,8.7,2025-02-11
1,144.0,yess,0,0.0,1.0,78.6,106,29.59,9.41,7.4,2023-11-19
No,87.0,yes,0,0.0,1.0,171.9,114,,9.81,11.7,
Yes,206.0,yes ,0,0.0,0.0,273.9,92,67.51,11.47,6.2,2022-09-14
NO,168.0,yess,0,0.0,2.0,220.4,113,55.89,10.22,12.1,2023-06-05
yes,15.0,Yes,0,0.0,0.0,278.9,113,65.4,10.07,10.3,2026-05-10
NO,101.0,YES,0,0.0,0.0,207.9,105,55.21,11.23,14.7,2024-09-20
True,50.0,yes ,0,0.0,1.0,284.6,72,67.06,11.05,11.6,2025-09-09
No ,6.0,Yes,0,0.0,1.0,193.5,118,53.74,12.25,12.2,2026-07-12
False,107.0,YES,0,0.0,2.0,179.7,98,47.96,8.18,11.0,2024-08-07
Si,1.0,yes,0,0.0,2.0,326.0,67,74.37,8.78,10.7,2026-08-16
False,151.0,yes ,0,0.0,1.0,209.0,110,55.47,11.14,8.4,2023-10-02
No,158.0,YES,1,2.68,0.0,158.7,123,75.02,12.82,9.7,2023-08-18
no,100.0,yes ,0,0.0,2.0,170.3,100,50.32,12.16,11.4,2024-09-23
false,119.0,yes,0,0.0,1.0,187.2,72,46.83,8.83,10.4,2024-05-12
no,9.0,YES,0,0.0,4.0,255.8,105,58.17,8.01,7.2,2026-06-21
No ,174.0,yes,0,0.0,3.0,55.7,95,,13.39,11.6,2023-04-24
false,105.0,no,0,0.0,3.0,170.3,54,45.43,9.07,8.3,2024-08-17
NO,158.0,yes,1,2.64,1.0,223.3,103,79.33,8.55,9.8,2023-08-15
No,105.0,yes,0,0.0,0.0,194.3,88,47.4,8.69,0.0,2024-08-17
True,73.0,yes,0,0.0,2.0,235.8,93,57.89,9.86,11.3,2025-04-03
NO,187.0,yes,0,0.0,1.0,96.9,108,40.24,13.25,7.2,2023-01-26
true,91.0,No,0,0.0,0.0,172.6,119,44.9,9.11,9.8,2024-11-25
false,78.0,Yes,1,2.13,0.0,163.1,80,64.75,8.87,8.1,2025-02-23
No,164.0,yess,1,2.64,2.0,208.5,111,82.32,12.67,9.3,2023-07-03
no,129.0,yes,0,0.0,0.0,192.1,109,45.77,5.73,12.2,2024-03-06
No,191.0,Yes,1,2.41,0.0,215.0,61,78.32,10.07,9.3,2022-12-28
no,124.0,yes,1,1.82,0.0,215.1,73,74.8,10.65,6.6,2024-04-07
No,61.0,Yes,1,2.69,0.0,198.4,99,75.48,8.39,10.1,2025-06-24
False,129.0,yes,1,3.02,1.0,145.7,77,70.0,9.65,11.0,2024-03-08
No,102.0,yes,0,0.0,0.0,89.6,82,33.01,9.9,6.5,2024-09-09
No ,203.0,yess,1,3.18,0.0,216.6,139,88.41,11.21,11.7,2022-10-01
No ,133.0,yes,0,0.0,1.0,143.9,88,48.21,13.28,10.0,2024-02-06
No,9.0,Yes,0,0.0,1.0,211.3,79,56.62,10.2,10.2,2026-06-23
no,149.0,Yes,1,3.3,1.0,63.3,103,66.82,12.7,12.4,2023-10-19
NO,110.0,yes,1,1.59,1.0,184.1,93,,11.92,5.8,2024-07-15
0,67.0,yes,0,0.0,2.0,168.3,127,,6.22,2.9,2025-05-10
False,87.0,Yes,1,3.43,0.0,103.5,78,,11.19,13.0,2024-12-21
yes,56.0,YES,0,,1.0,305.4,95,73.99,13.13,5.4,2025-07-26
no,131.0,yes,0,0.0,0.0,124.8,112,41.65,11.73,3.7,2024-02-19
NO,,yes,0,0.0,3.0,231.2,92,58.14,11.16,9.7,2024-12-17
0,,yes,0,0.0,0.0,204.4,115,56.16,10.2,10.9,2024-12-18
0,154.0,yes,1,3.52,1.0,140.3,109,79.23,11.25,13.2,2023-09-12
NO,150.0,yes,1,2.34,2.0,138.0,72,75.85,16.53,8.7,2023-10-11
no,130.0,yes,0,0.0,1.0,241.6,144,55.33,8.32,10.7,2024-03-01
False,43.0,yess,1,3.09,0.0,183.2,54,,14.46,11.4,2025-10-29
No,197.0,yess,0,0.0,1.0,215.7,118,54.99,10.35,11.9,2022-11-17
0,139.0,yes,0,0.0,0.0,101.4,89,32.71,7.48,11.0,2023-12-28
No,85.0,yes ,0,0.0,3.0,109.2,78,38.12,11.09,10.5,2025-01-05
0,134.0,YES,0,0.0,2.0,221.6,110,51.31,7.74,10.6,2024-02-01
No,148.0,Yes,1,2.84,2.0,175.4,93,80.48,11.97,10.8,2023-10-26
No,55.0,No,0,0.0,2.0,169.9,123,47.57,7.85,11.4,2025-08-03
No,51.0,yes,0,0.0,3.0,167.1,108,44.23,9.05,8.9,2025-08-31
No,71.0,yess,0,0.0,1.0,219.5,106,56.98,8.8,12.5,2025-04-13
No ,17.0,YES,0,0.0,2.0,110.7,104,34.8,6.78,7.6,2026-05-01
no,109.0,yes,0,0.0,1.0,135.0,103,36.39,7.68,9.3,2024-07-23
No,189.0,yes ,0,0.0,3.0,113.1,132,,8.78,5.5,
si,138.0,yes,0,0.0,1.0,248.0,108,60.93,11.01,13.2,2024-01-04
SI,43.0,n0,0,0.0,3.0,132.7,105,38.82,9.24,12.8,2025-10-28
Si,100.0,yess,0,0.0,0.0,269.9,98,65.85,11.07,8.8,2024-09-25
No,27.0,YES,0,0.0,1.0,192.3,134,55.17,13.08,10.0,2026-02-20
No,175.0,yess,1,3.24,1.0,237.8,95,95.71,13.31,12.0,2023-04-16
No,178.0,yes,0,0.0,,65.0,81,,11.57,8.5,2023-03-31
1,112.0,yes,0,0.0,1.0,215.8,91,,10.95,10.2,2024-07-01
false,73.0,yes,0,0.0,1.0,263.6,114,59.56,8.86,15.2,2025-04-01
False,156.0,NO,1,3.07,1.0,221.1,79,,7.86,11.5,
0,116.0,yes ,0,0.0,1.0,246.3,82,56.73,8.03,7.6,2024-06-03
0,149.0,yes,0,0.0,2.0,123.4,105,37.27,9.03,12.5,2023-10-16
SI,77.0,yes,0,0.0,2.0,255.9,67,65.84,13.17,13.3,2025-03-05
No,104.0,Yes,1,2.28,0.0,141.2,91,68.01,11.56,8.7,2024-08-29
no,152.0,yes,1,3.85,0.0,192.5,88,89.69,11.15,14.2,2023-09-24
false,95.0,yes,0,0.0,1.0,99.9,94,37.75,9.76,0.0,2024-11-01
no,101.0,YES,1,2.05,0.0,245.3,94,82.7,10.92,7.4,2024-09-15
0,60.0,yes,0,0.0,0.0,239.3,79,56.56,9.53,9.2,2025-07-01
0,101.0,Yes,0,0.0,1.0,144.4,54,39.84,8.6,5.8,2024-09-18
No ,,yes,0,0.0,2.0,207.8,97,57.09,10.58,7.6,
False,175.0,yess,0,0.0,1.0,141.2,107,51.45,15.94,11.1,2023-04-21
false,22.0,yes,0,,0.0,184.7,95,49.63,10.68,7.9,2026-03-21
No,100.0,yes,0,0.0,0.0,170.4,119,47.01,10.18,13.8,
false,61.0,yes,1,2.84,2.0,190.6,105,74.2,7.49,10.5,2025-06-27
No,86.0,yes,0,0.0,3.0,148.1,63,49.24,13.75,8.9,2025-01-02
No,207.0,yes ,0,0.0,,205.9,89,60.56,14.37,8.7,2022-09-04
No,187.0,no,0,0.0,3.0,171.4,56,45.41,9.01,8.2,2023-01-27
No,43.0,YES,0,0.0,2.0,241.6,115,61.07,9.59,13.4,2025-10-26
0,202.0,YES,0,0.0,2.0,155.5,128,44.41,9.61,13.5,2022-10-11
0,124.0,yes,1,1.97,1.0,209.8,90,73.5,9.9,7.2,2024-04-11
SI,152.0,no,0,0.0,1.0,250.9,94,64.51,12.09,15.3,2023-09-25
false,71.0,yes ,1,3.6,1.0,303.0,80,101.74,7.72,13.0,2025-04-16
No,41.0,yes ,1,3.13,1.0,170.7,105,81.46,12.52,11.7,2025-11-13
No,94.0,n0,1,3.32,0.0,174.0,101,80.18,10.47,12.2,2024-11-03
false,110.0,no,0,0.0,1.0,192.4,130,52.31,9.3,10.9,2024-07-17
No,8.0,yes ,0,0.0,0.0,137.2,114,43.66,12.06,8.7,2026-07-03
No ,92.0,yes,0,0.0,1.0,159.3,113,48.18,11.96,11.3,2024-11-22
No,123.0,Yes,0,0.0,2.0,159.7,124,48.88,12.42,7.1,2024-04-19
no,55.0,yes,0,0.0,1.0,173.7,67,53.15,12.38,10.2,2025-08-02
No,105.0,yes,0,0.0,1.0,170.2,113,46.27,9.85,11.6,2024-08-20
yes,54.0,yes,0,0.0,0.0,146.0,124,44.75,10.05,13.5,2025-08-09
No,175.0,Yes,0,0.0,4.0,239.4,65,56.69,9.33,11.8,2023-04-19
No,22.0,yes,1,2.38,1.0,209.8,120,76.97,10.1,8.9,2026-03-24
False,20.0,yes,0,0.0,1.0,246.3,130,58.6,9.54,9.1,2026-04-05
No,176.0,yess,1,4.23,0.0,199.1,107,93.2,9.51,15.4,2023-04-08
NO,204.0,yes ,1,2.89,0.0,216.5,113,81.01,9.1,10.5,2022-09-30
no,80.0,yes,1,3.01,5.0,195.0,111,85.23,12.18,11.5,2025-02-10
true,57.0,yess,1,4.2,2.0,152.0,62,90.06,12.92,15.6,2025-07-23
si,,yes,0,,4.0,300.0,99,69.16,10.77,11.4,
False,197.0,yes ,0,0.0,3.0,177.1,102,51.75,11.83,10.9,2022-11-14
no,172.0,yes,0,0.0,1.0,246.1,101,60.37,10.13,9.4,2023-05-07
false,194.0,yess,0,0.0,3.0,230.7,89,51.13,7.48,9.6,2022-12-04
No,,yes,1,,2.0,182.4,92,79.58,11.96,10.5,
no,49.0,Yes,1,3.2,1.0,176.8,108,78.73,9.89,11.8,2025-09-17
False,41.0,yes,0,0.0,0.0,226.4,67,55.26,9.89,14.6,2025-11-13
No,78.0,n0,0,0.0,1.0,178.6,119,48.73,9.8,12.4,2025-02-24
si,139.0,Yes,0,0.0,,276.6,101,69.31,13.37,13.2,2023-12-27
No,144.0,YES,0,0.0,2.0,93.0,108,,9.92,13.0,2023-11-22
False,21.0,yess,0,0.0,1.0,209.7,99,53.65,9.94,6.5,2026-04-01
false,160.0,yess,0,0.0,1.0,202.5,102,59.47,12.02,10.9,2023-07-30
no,95.0,yes,0,0.0,0.0,160.8,75,52.98,15.29,11.9,2024-10-26
true,50.0,Yes,0,0.0,1.0,257.6,123,63.24,10.5,8.9,2025-09-12
False,171.0,yes,0,0.0,1.0,171.6,93,47.5,8.52,11.3,2023-05-16
NO,23.0,yes,0,0.0,3.0,208.0,124,50.71,9.16,12.1,2026-03-15
No,161.0,yes ,0,0.0,2.0,215.6,66,56.15,11.1,3.1,2023-07-27
NO,166.0,yes,0,0.0,3.0,231.6,100,54.32,8.05,14.5,2023-06-19
No,6.0,yes ,1,2.26,3.0,152.8,103,65.49,9.49,8.3,2026-07-16
false,84.0,Yes,0,0.0,1.0,166.6,109,50.32,11.76,9.2,2025-01-16
0,66.0,Yes,0,0.0,4.0,213.0,129,55.19,10.94,6.8,2025-05-23
SI,169.0,Yes,0,0.0,3.0,254.0,93,67.42,13.3,8.9,2023-06-01
yes,96.0,yes,0,0.0,1.0,285.7,124,67.62,10.38,6.8,2024-10-20
No,69.0,yess,1,2.31,3.0,251.0,111,,8.8,8.4,2025-04-30
No,126.0,yes,1,1.57,2.0,104.5,64,54.95,11.39,5.6,2024-03-25
No,65.0,yes ,0,0.0,0.0,115.9,100,34.87,8.09,11.4,2025-05-27
No,87.0,yes,1,1.93,0.0,182.1,106,61.79,6.31,7.5,2024-12-25
0,62.0,yes,1,2.83,0.0,148.6,105,68.0,8.35,10.4,2025-06-16
False,146.0,yes ,0,0.0,1.0,88.9,94,24.32,5.54,13.2,2023-11-06
No,109.0,yes,0,0.0,3.0,146.5,114,39.23,7.94,7.2,2024-07-22
False,47.0,yes ,1,2.56,1.0,214.9,94,83.82,12.09,9.5,2025-09-29
False,125.0,NO,0,,3.0,62.1,123,30.46,8.49,9.4,2024-04-01
0,71.0,yess,0,0.0,2.0,121.8,112,34.75,7.74,14.5,2025-04-13
No,152.0,yes,0,0.0,1.0,202.6,80,58.31,11.06,10.3,2023-09-29
No,95.0,No,0,0.0,0.0,233.6,102,59.04,11.07,12.9,2024-10-30
False,43.0,yess,1,2.15,3.0,244.2,70,80.04,10.02,7.7,2025-10-30
No ,190.0,yes,0,0.0,1.0,80.4,121,35.27,12.03,6.6,2023-01-04
No ,204.0,yess,1,1.38,1.0,242.9,67,68.57,8.58,5.0,2022-09-25
No ,71.0,yes,0,0.0,1.0,168.6,108,42.61,9.05,12.3,2025-04-18
false,181.0,YES,0,0.0,2.0,124.4,101,34.97,6.31,13.1,2023-03-08
No,52.0,YES,0,0.0,1.0,176.8,109,41.62,4.54,9.5,2025-08-28
False,143.0,yess,1,,0.0,195.7,98,85.45,8.86,13.3,2023-11-27
no,55.0,yes,0,0.0,4.0,211.8,85,67.0,16.56,9.4,2025-08-06
No ,167.0,yes,1,2.03,4.0,209.2,138,73.44,10.06,7.4,2023-06-10
false,108.0,YES,1,1.93,2.0,209.0,73,71.33,9.15,7.2,2024-08-02
No,125.0,yess,0,0.0,3.0,239.7,117,57.67,9.67,14.7,2024-04-05
False,128.0,yes,0,0.0,1.0,193.6,103,40.92,4.47,10.3,2024-03-14
si,163.0,no,0,0.0,1.0,149.2,125,43.41,10.82,14.5,2023-07-14
No ,86.0,yess,0,0.0,0.0,85.7,147,27.13,6.08,10.7,2025-01-03
si,159.0,yes,0,0.0,0.0,271.0,92,67.61,11.53,6.1,2023-08-09
YES,-2.0,yes,1,3.48,2.0,199.7,99,90.9,12.51,13.0,2026-09-10
No ,2.0,yes,1,1.95,0.0,171.0,97,62.03,7.59,7.1,2026-08-08
No,4.0,Yes,0,0.0,1.0,233.3,90,60.69,11.02,8.8,2026-07-25
0,158.0,yes,0,0.0,3.0,92.4,85,31.23,8.96,14.6,2023-08-14
